pc1,pc2,pc3,pc4,pc5
0.09740286475665118,-0.11267966689765316,-0.28404964320606585,0.12109366609132624,0.24950074026839159
0.06797425448596796,-0.04745844588807667,-0.3967207215369758,0.09629147435821739,-0.10733388335489133
0.40048851360165766,0.3939582895163201,-0.34302553049458895,-0.01452521656848508,-0.28171201849636096
0.3006118098884443,-0.4129652347564595,0.30913693360412803,-0.17425100975174135,0.2503782150330501
0.24274781633875944,-0.21509198336946764,0.5917056538045323,0.4885902612744823,-0.2611636537507214
0.16754278491324698,0.5482352161145209,0.0802892413332245,-0.17762228785071024,-0.16365443477190078
-0.12095637528733123,0.07207764063806239,-0.015070859009878123,-0.07723626660030561,0.005440365984611396
0.2111488498718431,-0.41234630364657554,-0.1550921625943029,-0.013045777988465214,-0.3200093753729398
0.022136566957320036,-0.09360127446861731,-0.39347735319286,0.09482724842493032,-0.13096492213214941
0.2342821665162361,-0.33816318951449054,0.254497863093938,-0.14120487719726058,0.2564582201650287
0.22762938922981085,-0.09264362636675269,-0.3872597209866195,0.1309228475154065,0.24579952181998108
0.17132058876447184,-0.3285085525925147,0.2921329296074735,-0.17200169598012818,0.19387063702194282
-0.03768108099709129,-0.07853144703243879,-0.3565444639440861,0.13111223370178843,-0.1363528836922385
-0.2603756316673087,0.060275846936797765,0.04750084910134598,-0.039642192742572684,-0.021021610579498622
-0.1467922817451232,0.04333036909652827,-0.00495877790905575,-0.056259869645265796,-0.0033200428115876526
-0.2087440589150509,0.024489322435092584,0.02099135654456498,-0.04235315151205482,-0.0093838691073157
0.12552796227777469,-0.284285237109603,0.23186391047052163,-0.23996645270883024,-0.16154704704812334
-0.024201191215368217,-0.03895572650253874,-0.3309847425130923,0.09138704931118176,-0.11300266262358585
-0.2266568932818736,0.03625307833491431,0.027574183852793643,-0.04583779986221236,-0.006876070805692815
-0.22939210998398535,0.03144554470982278,0.02063608469337906,-0.0507587305665901,-0.022595970859869044
0.6048214251300356,0.09812766046380286,-0.011488064445767216,-0.20630305110983904,-0.426690815697031
0.6654880585895975,0.05181475346302654,0.011270167294310416,-0.21520105863367114,-0.4433484969239527
0.6650472301121476,0.0520476911850342,0.012131671658214058,-0.2154793455828895,-0.4431734006571597
-0.07372460058940582,0.013983867408927247,0.04628678855918394,0.005102858457845561,0.39511012718965854
0.15219637446878453,-0.35835127533958333,0.27361003133669914,-0.23891108462783223,-0.1741013559515516
0.14762394432512851,-0.2811078737943454,0.23589282360929942,-0.22882487270393484,-0.14795763731524125
0.24320800276296517,-0.4755778627030794,-0.035184794054963435,-0.09516599800001573,-0.30201867602484295
-0.06511659863688685,0.005111520302496535,0.03240438783717253,0.007098497716129044,0.35058608532756147
-0.03763069968686999,0.019177438036151618,0.022820491358211802,-0.023591686033417887,0.3534584625457819
-0.07239738427338534,-0.05998576563558936,-0.29713170521303484,0.10194641001745305,-0.12550318425170387
-0.10145742669208908,0.06578311058606894,-0.027174985636859016,-0.06512972097726348,0.01740294112277317
0.026237857769853386,-0.07109859090364508,-0.43391599189653024,0.13450608812051978,-0.1442933508229218
0.41565871239788793,0.44466729445530967,-0.35234247553214476,-0.020708015045687263,-0.29044746937297516
-0.12472332992782244,0.0510211862261,-0.009463398996950942,-0.0913804860096178,0.008149834270196653
-0.2467296946724283,0.05349727114818436,0.03969588825476379,-0.04974286192487156,-0.019410156756516417
0.3363188986122893,-0.4342974739626421,-0.2055147340260547,-0.02569632116574256,-0.2957319207876947
0.20230324261384278,0.6249066036596914,0.0919343938348338,-0.19706188746709052,-0.19541281446673203
0.5209439876496114,-0.46190502661528693,-0.05327340530792247,-0.06005974626907834,0.14041356587166978
-0.13990731285253447,0.06514359866855517,-0.006039406880846802,-0.0760918568586844,-0.003835084011864523
-0.1462400646206863,0.0420448068285285,0.008232389583681818,-0.0581674874725478,-0.0014426147941073153
0.05176649905743905,-0.08241492065265661,-0.4233517627395775,0.12329842089214664,-0.13062039976423565
-0.09932702869171824,-0.0026915104339634093,0.06154017638156173,-0.01945824481978397,0.343565530150864
0.03499397054311485,-0.03115907210774324,0.03621798498334848,0.01420367353377555,0.5359892670223956
0.2135462360049458,-0.33013537736681203,0.2846653453296002,-0.15557965223180253,0.2555700452907167
-0.09597395661191425,0.005513988312529693,0.0543526346955444,-0.011112383160338574,0.3411095700796035
0.5993082270125234,0.44704935262570267,-0.2528792237052179,-0.03507083607909555,0.1393245922773447
0.35256753011452213,-0.33417652154954547,0.28043263997625995,0.6425524976321669,-0.37712149245939103
-0.009231153049080183,0.019537621978821352,0.01400285330354353,-0.007791639049891019,0.3650755955494
-0.2457883009803421,0.031767398782106944,0.04624828365065622,-0.04965183115449298,-0.013715030769874277
-0.04071185271021527,-0.024069510107807498,0.04551432577676022,-0.014902862246692232,0.4071004855139282
-0.061969381549637305,-0.06299235926907755,-0.309411389442215,0.10995159691830787,-0.12215409374486229
-0.19469218048973122,0.06750979209629844,0.030811262428341094,-0.057511222854984945,-0.006599877757975073
0.636219704772047,0.2955047869677676,0.648186054516758,0.34043106481339275,-0.42105379102827717
0.406336006598779,0.22005377036770377,0.3243587139462567,-0.3380837998066063,-0.33511103762780814
-0.02224919740283772,-0.08117851202698585,-0.3800542173876104,0.1284245564979557,-0.1287935249411308
0.21204317565035732,-0.424503781706305,-0.15980184463065464,-0.021974644474940637,-0.31923251556470184
-0.17555094003866092,0.03973845941745401,0.016104998946370803,-0.06291833932767917,-0.017805570704834153
0.0024213099464814682,-0.0729581446415563,-0.3216574167576354,0.06792462252557904,-0.09214116999647026
-0.1052867812199323,-0.06375609755645499,-0.2844333054041789,0.08254056740576128,-0.12763735192068207
0.19743530331114303,-0.3042493133028247,0.6456205632959389,0.4995450019666821,-0.31150029454961836
-0.043518817078141384,-0.09958719091167266,-0.37988459856529005,0.1134669007025315,-0.14448809077403785
-0.15833494960233063,0.03826313295259585,0.014027062783434267,-0.0679768753618264,0.0016645527693579948
-0.07210131144031322,-0.014541551910065686,0.061059875568203886,-0.014864871774838022,0.3567155881497751
-0.17841393492831134,0.057582190232078126,0.015397369151508583,-0.0517485621398838,-0.010407597869955
0.2708517922643362,-0.4683740378141263,-0.09954993208903946,-0.052123806903179824,-0.3233628615365007
0.41587175416696776,0.21306079682008325,0.3260695536146005,-0.3408878857615965,-0.33518364633210385
0.047292618116901164,-0.2972039004369446,0.2722861995813642,-0.19489982054345803,-0.16541154087679918
0.02779828709113697,-0.07686015403870518,-0.4310821574108946,0.12704792460121878,-0.15209200513281257
0.5498160230800647,-0.41738970538086967,0.2433824647122741,0.7312340931637106,0.02416567028992195
0.22199965550978315,-0.4354341657207507,-0.14229042987841803,-0.02534398785856263,-0.30135840709683454
0.2794725856614504,0.5704380711839152,0.0778689811627254,-0.21992592400652478,-0.12992449660270447
-0.14541048551431315,0.033258627786034944,0.0026212946716975293,-0.062207818193892754,0.005242850147577514
-0.007455669621871622,-0.051084440204507565,-0.32696542063556344,0.0886208639730864,-0.11328101109440619
0.492844989828921,0.6010804715988013,0.059952277241293817,-0.19114914244720746,0.20106142117516035
0.4024159176792993,-0.4578396117216301,-0.18328364616021187,-0.0546746947895172,-0.3127030812400265
-0.2508663316537468,0.0552510475049181,0.028916969251424802,-0.03363914569514798,-0.024798687191746934
-0.0814622565144751,0.007516640565287365,0.04740107125753676,-0.002987604521130418,0.33790884882280015
-0.1670745630573965,0.053343896490673,0.013557957802918512,-0.04990876454428762,-0.003672532646646462
0.33139371122658295,0.6268215945454914,0.42657741619025347,0.5248176368970896,-0.2703741979884404
-0.24909478707466737,0.03207232767910852,0.04618076488373813,-0.05215530904095286,-0.011784466925597257
-0.044578710785996206,-0.02941903654450013,0.05738963452791132,-0.02195419601004151,0.36658628863330545
-0.24950297178814987,0.041882658674201954,0.039020809241655956,-0.04337778576622295,-0.022075567192460854
0.17188934984577162,-0.3149223014068817,0.2631285117815565,-0.24204808475396733,-0.18628628315934997
0.31243396913469446,-0.3151294615844332,0.23688559082457455,-0.193688466748462,0.2319230597659981
-0.15006873433894785,0.11190751720041289,0.39089305878753267,0.6763765703097347,-0.14700115519127166
0.10224552316073467,0.010532304880781428,0.039822997245316065,-0.02999572434428711,0.5495471668811662
0.19284371130266098,-0.3411822871742464,0.27167260210656163,-0.155065658712566,0.19204673716920184
0.1634505996649256,-0.3392478841452275,0.29136718615291296,-0.17040843023277594,0.18310366069862408
0.5522360684721377,0.5055418423795887,-0.38790289482765994,-0.05331330896213841,-0.2895331039619642
-0.2224083133322439,0.03302631423381588,0.027592136567735084,-0.04866967960292538,-0.006797803681203834
-0.2596812574163445,0.0447872060280727,0.040134495243792916,-0.046563481242756666,-0.029842195751494643
0.00938272529371568,-0.295393951106153,0.2602443538696334,-0.1952470366144373,-0.19225599512335123
0.21171567118147006,-0.22924858795466355,0.59713666294735,0.5085522201385936,-0.27606443341372466
0.18911386022765594,-0.32134386497481926,0.2614433845872171,-0.24283773630830466,-0.17795565613486009
-0.024085385400542184,-0.09211686863341799,-0.36996389734319934,0.12081856660198557,-0.1261293468504105
-0.02574514171610081,-0.08583125725105471,-0.40783347859727753,0.1342379382134072,-0.15250059773387542
0.2590725695627647,0.6274325138076776,0.0704936787341926,-0.21732198762754198,-0.18039491260585253
-0.016930148579243763,0.021112945773934796,0.014994280234050066,-0.011485799871373695,0.3582243759678642
0.1767326072181718,-0.3167661806796382,0.26254776177419925,-0.24455504969706127,-0.1857628676473326
-0.026507520352841478,-0.08298036158749979,-0.3636292404056169,0.12323149935743725,-0.13373402305343504
0.03870944472416179,0.01846105048866403,0.019970137002308538,-0.04279395941408048,0.3768828639226414
0.27358747564830815,0.5971716474005174,0.4594148318632895,0.5289691491542586,-0.29025419435172684
-0.03740777672669929,-0.057085621380453595,-0.3142546090731677,0.0672571785776918,-0.11536106815879942
0.027896370773161212,-0.06548950319839818,-0.3804274703745971,0.11493216231529213,-0.11078541469702906
-0.09738827804763305,-0.057649427984902864,-0.30307208888631754,0.09545770691897514,-0.1324437474849531
-0.03507391075807771,-0.08699323342774458,-0.39896168034787566,0.1438375961339602,-0.16461461161465854
0.3213564000836773,0.6382922432616834,0.07353343815577745,-0.24832489173251973,-0.15151351397839694
-0.21799810858284102,0.023491875620747317,0.03255332312200069,-0.03966052412401861,-0.01887723940759471
0.3892456410379408,-0.2875550615613417,0.6207058300603204,0.5358244227396141,0.10311249441247089
-0.10411460002919339,0.06644782238274394,-0.01571576485631925,-0.07095961204912662,0.01978816200444551
-0.23865649815237144,0.05024977663950259,0.027944603228140037,-0.03295167200578036,-0.017864369181741415
-0.17145105299704264,0.04337352500318643,0.022137657937052805,-0.060844448610772345,-0.0019251076195591053
-0.07681409617655359,-0.011378718730429529,0.052615988571440904,-0.02549918156853894,0.35291945601297603
0.606008403281447,-0.4989883790640439,-0.12335992402119575,-0.03252469571816936,0.15750549195503508
0.32959077016979693,-0.4492130751853731,-0.07305501689012707,-0.08599900229608562,-0.27876781061197814
0.04716763150519755,0.02980119060000767,-2.6877930029611524e-05,-0.0406050508259361,0.3760420032002279
-0.026631879045532252,-0.0881538140325153,-0.3960260403958276,0.14422949440692168,-0.15446383584818613
0.3363965464840259,-0.3942128999187997,0.29411165259813693,-0.19870684233528332,0.24765867961733534
0.07270910056660071,-0.019431492440855527,-0.019098904909199795,0.8440486609799359,-0.25041704578290924
0.18105658812747813,-0.14317985091703897,-0.4039369400509977,0.1836998868607091,0.2699133819479932
0.045261663974516655,0.02941422061768378,0.0005662838308674509,-0.040055928666544977,0.3755726982927955
0.6211241314134084,0.27834226520569416,0.6515037501040577,0.3685664546718955,-0.4213724742001688
0.3502718933591128,-0.4115473453351214,0.2777626142516344,0.6613363111171354,-0.4445561509222188
-0.07436329186569583,0.010068921475243424,0.04400642401565792,0.00418984939338671,0.35173168289509965
0.06364507820190125,-0.2884687547529791,0.2763759332298042,-0.22785996230466787,-0.15503191826342952
0.5291386963828425,0.38137552592571405,-0.28025101529591934,0.017493435722860443,0.09081968837688273
-0.23720013103966558,0.048579162066776066,0.030655329889211744,-0.03241357259525995,-0.019020830149301542
0.15023698989497833,-0.27048477500577267,0.22046700870604757,-0.22654468133401176,-0.1550868684379177
-0.22812295955645256,0.0361317140780219,0.03570615014918451,-0.03936098754867847,-0.004228244159482264
0.010323713228439007,0.06302271415725488,0.4134685358253649,0.7063515189172379,0.2262211144611337
-0.17468050986810163,0.04744976834014189,0.00906825317532784,-0.05503553185234568,-0.0027787651470264465
0.36317978261506456,-0.391134048198217,0.283199470343394,-0.1817856497852868,0.26222776760217653
0.1915476887010499,0.5340908543829205,0.08764366889185446,-0.1912181408366179,-0.15801684388069745
-0.10063831879962863,-0.0016955955879453756,0.06153463542016005,-0.01858420786277378,0.34354137363096
-0.048286544211922286,-0.09673509314187713,-0.37129586800884845,0.1232560943340356,-0.14662601772912773
0.2786138994219067,0.5834532432079427,0.047980646072256807,-0.21023152957463617,-0.14122576523353306
0.14688595584972688,-0.0812760462332621,-0.3053110912780431,0.12579709045217655,0.26567889016957436
-0.044166849094584994,-0.08025130327416487,-0.3988920029875834,0.1375518796562904,-0.16177915525388692
-0.08686601256820144,-0.05280937289324892,-0.30978461400834234,0.1043778976044856,-0.1354444626219046
0.23549686493372285,-0.35314403470507405,0.27852020045625797,-0.15507287819227775,0.26015598335399015
-0.02169784433170749,-0.019912108435631272,0.04681938757473551,-0.005228748411875184,0.42147249819811655
0.4849722234744578,0.43517300804640047,-0.3346876788985802,-0.07157664567324197,-0.24480829570063184
-0.18404678946401073,0.05838790841100792,0.0050598133575242,-0.05036297976264907,-0.020524661921999362
-0.06747833615183582,-0.06558782881483212,-0.35843828215101325,0.12378210674006991,-0.15060348736874096
-0.003576516455594553,-0.046208817420738894,-0.3399169093076316,0.08660472578052146,-0.10368352215013563
0.18360169561575632,-0.06424369340037839,-0.32144457002630555,0.10548907303913496,0.2655933710548499
-0.05024088363309881,-0.10139214796322994,-0.37983022134234434,0.11956332179134967,-0.1560503478740206
0.05000497178781746,-0.03827838225028123,-0.3542985074722869,0.06538963129226304,-0.09793224231384888
0.008031161773651221,-0.0759303314810351,-0.4138016154253467,0.11726096788263814,-0.14701064432766717
0.43312482667678187,0.5279320563625374,0.07692580215242777,-0.19104117353662456,0.23483737849427622
0.28360367492793287,-0.3948455026578653,0.30324542193950177,-0.1661412934454869,0.23587101818536974
0.23616068127125306,-0.34462592055436886,0.27094877177529136,-0.15048842729658668,0.25163077456587524
0.23066689242847585,-0.42547668886429163,-0.16420211968974127,-0.013610898303302275,-0.3224225440346432
-0.1856237089536192,0.06271793038642644,0.013088886942323553,-0.0517864627567786,-0.01020185810343041
-0.08328618466647626,-0.05095179595457953,-0.31259672792528337,0.10840983625230668,-0.1275511147539901
0.21618234813491924,0.6228531838173019,0.08911967911293105,-0.18841592208023167,-0.18217006921444706
0.5909795215210744,0.38652226534231643,-0.3549747436596066,0.017325372137849477,0.07613176939519156
0.5290950513846844,0.5155687083498539,-0.3301160231419596,-0.06304071254972377,-0.27813604206630604
-0.2400453464617126,0.0364022549830253,0.0591095523747829,-0.04982470871707212,-0.012696483137715054
0.16993807262181893,-0.12485124966341016,-0.3020123050349529,0.15222286947167896,0.3261458253952185
-0.26071984508527385,0.04532665137349634,0.03845956100533201,-0.04942315476919254,-0.02961305279822096
0.5028224181643248,0.21713007725513353,0.2976232744765756,-0.35754945797314514,-0.30360353577380056
-0.06869656438050352,-0.05913463812410819,-0.29883273393280063,0.10740667992777818,-0.1200270675584527
-0.19334418324457622,0.0648598257875943,0.0010719641407569284,-0.0525613243403716,-0.020109104418124298
0.18991605076396031,-0.3269159920095426,0.273669119458825,-0.1462903153755265,0.19241570945976633
-0.10280417077058883,-0.05478762168595153,-0.2924878924155015,0.09203875297143524,-0.1302925647786395
0.3113239889787374,-0.35163743345996007,0.23622102765613465,0.6910635571269301,-0.42599502088983593
0.11208971764406878,-0.11476604597085951,-0.3732910869670152,0.17506440331161013,0.21085481459011549
-0.016930148579243763,0.021112945773934796,0.014994280234050066,-0.011485799871373695,0.3582243759678642
-0.03296515540784411,0.02711223714876455,0.027553667070906684,-0.01836873624466568,0.352784026381937
0.5096623765584685,-0.28774000117797766,0.6160092078345287,0.546956264903332,0.28220911735628895
0.01587992183745968,0.0035571492584114154,0.025415889793444085,-0.025137353620090248,0.42950218982239036
0.4355676726468421,0.5569322825761173,0.47292359269684814,0.5640257111321006,0.09801103840642356
0.3299944083384186,0.5190398215505079,0.0860644740095827,-0.13573518540076435,0.19855354426846228
0.14641613838012185,-0.11465011535914696,-0.3029489272950358,0.14737525996639322,0.3146653934022342
0.29024564642395395,-0.3991780286277779,0.30310282818001216,-0.1690974976728881,0.23711160776030005
0.3417269665665973,-0.4661999349100718,-0.15549775862338105,-0.04216910611471443,-0.32416174084925237
0.35529514622030056,-0.32859602725047954,0.2954903961126308,0.6443249228197403,-0.3825618995284587
0.36941151128288024,-0.4663276292473865,-0.10881315367043516,-0.0010641827218458408,0.07062199302481822
-0.025405401153363715,-0.08621784399363351,-0.3645179215392275,0.13544817863881928,-0.13876139465385065
0.08868463624959037,-0.010982232916615474,0.02380796373549844,-0.052070006820193644,0.4456071655730914
-0.14098753637876493,0.0516314252906665,0.015830495999839996,-0.09076447659359067,0.0012001109977706505
0.1895462125980528,-0.3133939307617541,0.254588834515244,-0.23178848523361045,-0.1606376592854851
0.3696977804668038,-0.40614439788698886,-0.16775356343569953,-0.059061550940163667,-0.25936060830502433
0.143999206719585,0.5563772063569602,0.09367019981100184,-0.18685532744439595,-0.17482426444236113
0.032676228208831724,-0.09076740638531398,-0.3818740189128823,0.09767231067150633,-0.11225691215847415
0.681446150441349,0.4037948525007301,-0.28032017373370394,-0.03453286109553117,0.21287298485016407
0.15983620644299457,-0.149758209736364,-0.3761878520965245,0.16227753670535075,0.2886277017523286
0.30081760104420563,-0.11053612322323039,-0.387780212460437,0.1393740798557413,0.33966191051970634
-0.0026939639334273707,-0.05042891474454062,-0.3279692593196098,0.0942728675782719,-0.1064839021174554
-0.16897245011580614,0.0427425679593155,0.011541049712697017,-0.05546765187952962,-0.004130400930457673
-0.21261593066964196,0.040134879422351104,0.008428239962784759,-0.03431504158890076,-0.010696411414604796
0.0011761263164702176,-0.29076384689375234,0.2700095795044905,-0.20092991408062122,-0.18972472971687498
0.39653455160811896,-0.465903448767695,-0.14825646629491335,0.02646170258930507,0.04800210371633979
-0.23391416476731988,0.0338412425282337,0.04137476513522558,-0.04214210583516295,-0.016352574087755364
0.769172846072006,0.04442029635019809,-0.04376263645862868,-0.1478269769277069,-0.07173956835918421
0.06554828738613733,-0.2825339868882336,0.25331445187008395,-0.2179249072360233,-0.17532715341525545
0.170198353358865,0.5344894372994532,0.09277047723779874,-0.2018100820746653,-0.16331619408466233
0.16511473817250608,-0.34328262160828077,0.29402524382362305,-0.1747162277535027,0.18394250304868368
0.4522216140299355,0.4753338450752959,-0.3439394666493416,-0.01680567177220587,-0.3082697140018732
-0.09262588514239417,-0.05769216903982228,-0.29360157841763845,0.09522444844796897,-0.12252593621960574
0.06711484721162778,0.026854231409201904,-0.009680784723898652,-0.028929553739524067,0.4302612831359459
0.22382688291713115,-0.13846748747252138,-0.3849720152212206,0.14378188272414824,0.3122268692103902
-0.024910835082832383,-0.065987570981324,-0.31025323991058035,0.06732287298030945,-0.11571768375410872
-0.23416546464693525,0.03839577720252388,0.028395755493714356,-0.0481879030826061,-0.012605550890225926
0.32810985928411657,0.6247304329015341,0.0716828594992595,-0.23972604032343803,-0.14865759843116383
0.07178247899904723,0.03008056090087648,0.01695887219288381,-0.03336487819695234,0.4501549560055071
